scope,image_id,method,frequency_filter,pyramid_levels,nms,noise_sigma,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
noise_curve,IMG_0261,Sobel,gaussian_lowpass,3,True,5.0,0.8611111111111112,2.3343327045440674,31,36,72
noise_curve,IMG_0261,Sobel,gaussian_lowpass,3,True,10.0,0.8611111111111112,2.4309844970703125,31,36,74
noise_curve,IMG_0261,Sobel,gaussian_lowpass,3,True,20.0,0.8888888888888888,2.356274962425232,32,36,78
noise_curve,IMG_0261,LoG,gaussian_lowpass,3,True,0.0,0.8297872340425532,2.3414671421051025,39,47,127
noise_curve,IMG_0261,LoG,gaussian_lowpass,3,True,5.0,0.8936170212765957,2.259334921836853,42,47,132
noise_curve,IMG_0261,LoG,gaussian_lowpass,3,True,10.0,0.9361702127659575,2.159907341003418,44,47,134
noise_curve,IMG_0261,LoG,gaussian_lowpass,3,True,20.0,0.9361702127659575,2.0929092168807983,44,47,144
noise_curve,IMG_0261,Harris,gaussian_lowpass,3,True,0.0,0.7464788732394366,2.1935770511627197,53,71,218
noise_curve,IMG_0261,Harris,gaussian_lowpass,3,True,5.0,0.7746478873239436,2.181400775909424,55,71,218
noise_curve,IMG_0261,Harris,gaussian_lowpass,3,True,10.0,0.7605633802816901,2.112190365791321,54,71,218
noise_curve,IMG_0261,Harris,gaussian_lowpass,3,True,20.0,0.7605633802816901,2.2153053283691406,54,71,218
noise_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.803030303030303,1.8911744356155396,53,66,197
noise_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.803030303030303,1.8976839780807495,53,66,198
noise_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.8181818181818182,1.8640945553779602,54,66,198
noise_curve,IMG_0261,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.7727272727272727,1.8911744356155396,51,66,194
noise_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,0.0,0.5217391304347826,2.356657028198242,12,23,49
noise_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,5.0,0.5217391304347826,2.4030882120132446,12,23,48
noise_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,10.0,0.4782608695652174,2.523219585418701,11,23,46
noise_curve,IMG_0261,SIFT,gaussian_lowpass,3,True,20.0,0.4782608695652174,2.713897228240967,11,23,50
noise_curve,IMG_0261,Sobel,ideal_highpass,3,True,0.0,0.7352941176470589,2.080493927001953,50,68,175
noise_curve,IMG_0261,Sobel,ideal_highpass,3,True,5.0,0.75,2.1117258071899414,51,68,177
noise_curve,IMG_0261,Sobel,ideal_highpass,3,True,10.0,0.7352941176470589,2.093957304954529,50,68,190
noise_curve,IMG_0261,Sobel,ideal_highpass,3,True,20.0,0.75,2.3961853981018066,51,68,217
noise_curve,IMG_0261,LoG,ideal_highpass,3,True,0.0,0.6608695652173913,2.5763347148895264,76,115,217
noise_curve,IMG_0261,LoG,ideal_highpass,3,True,5.0,0.6608695652173913,2.2470823526382446,76,115,217
noise_curve,IMG_0261,LoG,ideal_highpass,3,True,10.0,0.6608695652173913,2.2765969038009644,76,115,217
noise_curve,IMG_0261,LoG,ideal_highpass,3,True,20.0,0.6434782608695652,2.3568508625030518,74,115,217
noise_curve,IMG_0261,Harris,ideal_highpass,3,True,0.0,0.6727272727272727,2.5250086784362793,74,110,218
noise_curve,IMG_0261,Harris,ideal_highpass,3,True,5.0,0.7,2.5579800605773926,77,110,218
noise_curve,IMG_0261,Harris,ideal_highpass,3,True,10.0,0.7181818181818181,2.603003740310669,79,110,218
noise_curve,IMG_0261,Harris,ideal_highpass,3,True,20.0,0.6818181818181818,2.7048914432525635,75,110,219
noise_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,0.0,0.7111111111111111,2.3335663080215454,64,90,218
noise_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,5.0,0.6555555555555556,2.3856072425842285,59,90,218
noise_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,10.0,0.6666666666666666,2.6907893419265747,60,90,219
noise_curve,IMG_0261,Shi-Tomasi,ideal_highpass,3,True,20.0,0.6555555555555556,2.5814146995544434,59,90,218
noise_curve,IMG_0261,SIFT,ideal_highpass,3,True,0.0,0.2857142857142857,1.4972966313362122,8,28,33
noise_curve,IMG_0261,SIFT,ideal_highpass,3,True,5.0,0.25,1.6645177602767944,7,28,29
noise_curve,IMG_0261,SIFT,ideal_highpass,3,True,10.0,0.25,1.682344675064087,7,28,32
noise_curve,IMG_0261,SIFT,ideal_highpass,3,True,20.0,0.25,1.7212488651275635,7,28,37
noise_curve,IMG_0261,Sobel,gaussian_highpass,3,True,0.0,0.7666666666666667,2.2409995794296265,46,60,161
noise_curve,IMG_0261,Sobel,gaussian_highpass,3,True,5.0,0.8166666666666667,2.2557053565979004,49,60,170
noise_curve,IMG_0261,Sobel,gaussian_highpass,3,True,10.0,0.8,2.0005064606666565,48,60,183
noise_curve,IMG_0261,Sobel,gaussian_highpass,3,True,20.0,0.8166666666666667,2.099046468734741,49,60,218
noise_curve,IMG_0261,LoG,gaussian_highpass,3,True,0.0,0.672566371681416,2.29376757144928,76,113,217
noise_curve,IMG_0261,LoG,gaussian_highpass,3,True,5.0,0.672566371681416,2.1222894191741943,76,113,217
noise_curve,IMG_0261,LoG,gaussian_highpass,3,True,10.0,0.6814159292035398,2.3480496406555176,77,113,217
noise_curve,IMG_0261,LoG,gaussian_highpass,3,True,20.0,0.6991150442477876,2.275139331817627,79,113,218
noise_curve,IMG_0261,Harris,gaussian_highpass,3,True,0.0,0.6120689655172413,2.5579800605773926,71,116,218
noise_curve,IMG_0261,Harris,gaussian_highpass,3,True,5.0,0.603448275862069,2.401555061340332,70,116,218
noise_curve,IMG_0261,Harris,gaussian_highpass,3,True,10.0,0.6206896551724138,2.2592580318450928,72,116,219
noise_curve,IMG_0261,Harris,gaussian_highpass,3,True,20.0,0.6293103448275862,2.841341018676758,73,116,218
noise_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6979166666666666,2.499053716659546,67,96,218
noise_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.71875,2.2815253734588623,69,96,217
noise_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.6875,2.545663595199585,66,96,218
noise_curve,IMG_0261,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.625,2.5688304901123047,60,96,218
noise_curve,IMG_0261,SIFT,gaussian_highpass,3,True,0.0,0.2608695652173913,1.766782522201538,6,23,36
noise_curve,IMG_0261,SIFT,gaussian_highpass,3,True,5.0,0.34782608695652173,1.7274855375289917,8,23,42
noise_curve,IMG_0261,SIFT,gaussian_highpass,3,True,10.0,0.2608695652173913,1.8415740728378296,6,23,40
noise_curve,IMG_0261,SIFT,gaussian_highpass,3,True,20.0,0.2608695652173913,2.093579649925232,6,23,40
noise_curve,IMG_0262,Sobel,none,3,True,0.0,0.7058823529411765,1.5783180594444275,36,51,95
noise_curve,IMG_0262,Sobel,none,3,True,5.0,0.7450980392156863,1.629303216934204,38,51,98
noise_curve,IMG_0262,Sobel,none,3,True,10.0,0.7843137254901961,1.7759697437286377,40,51,102
noise_curve,IMG_0262,Sobel,none,3,True,20.0,0.8627450980392157,1.8066229224205017,44,51,137
noise_curve,IMG_0262,LoG,none,3,True,0.0,0.881578947368421,2.0022661685943604,67,76,180
noise_curve,IMG_0262,LoG,none,3,True,5.0,0.868421052631579,2.2429661750793457,66,76,184
noise_curve,IMG_0262,LoG,none,3,True,10.0,0.8421052631578947,1.9110373258590698,64,76,193
noise_curve,IMG_0262,LoG,none,3,True,20.0,0.8026315789473685,1.8367239236831665,61,76,218
noise_curve,IMG_0262,Harris,none,3,True,0.0,0.7204301075268817,2.479306697845459,67,93,216
noise_curve,IMG_0262,Harris,none,3,True,5.0,0.6989247311827957,2.243372917175293,65,93,217
noise_curve,IMG_0262,Harris,none,3,True,10.0,0.7311827956989247,2.1644521951675415,68,93,217
noise_curve,IMG_0262,Harris,none,3,True,20.0,0.6881720430107527,2.365636944770813,64,93,217
noise_curve,IMG_0262,Shi-Tomasi,none,3,True,0.0,0.6966292134831461,2.094930052757263,62,89,202
noise_curve,IMG_0262,Shi-Tomasi,none,3,True,5.0,0.6966292134831461,2.094930052757263,62,89,200
noise_curve,IMG_0262,Shi-Tomasi,none,3,True,10.0,0.6966292134831461,2.380910634994507,62,89,208
noise_curve,IMG_0262,Shi-Tomasi,none,3,True,20.0,0.6853932584269663,2.602907180786133,61,89,217
noise_curve,IMG_0262,SIFT,none,3,True,0.0,0.5652173913043478,2.6916823387145996,13,23,52
noise_curve,IMG_0262,SIFT,none,3,True,5.0,0.6086956521739131,2.4170074462890625,14,23,51
noise_curve,IMG_0262,SIFT,none,3,True,10.0,0.6521739130434783,2.1102259159088135,15,23,59
noise_curve,IMG_0262,SIFT,none,3,True,20.0,0.6086956521739131,2.055256724357605,14,23,64
noise_curve,IMG_0262,Sobel,ideal_lowpass,3,True,0.0,0.5862068965517241,2.9710259437561035,17,29,52
noise_curve,IMG_0262,Sobel,ideal_lowpass,3,True,5.0,0.6206896551724138,2.9437167644500732,18,29,57
noise_curve,IMG_0262,Sobel,ideal_lowpass,3,True,10.0,0.5862068965517241,2.9639902114868164,17,29,58
noise_curve,IMG_0262,Sobel,ideal_lowpass,3,True,20.0,0.6206896551724138,2.824800729751587,18,29,60
noise_curve,IMG_0262,LoG,ideal_lowpass,3,True,0.0,0.4888888888888889,2.8365410566329956,22,45,115
noise_curve,IMG_0262,LoG,ideal_lowpass,3,True,5.0,0.5111111111111111,2.8950068950653076,23,45,114
noise_curve,IMG_0262,LoG,ideal_lowpass,3,True,10.0,0.4888888888888889,2.8851137161254883,22,45,116
noise_curve,IMG_0262,LoG,ideal_lowpass,3,True,20.0,0.4666666666666667,2.863487720489502,21,45,117
noise_curve,IMG_0262,Harris,ideal_lowpass,3,True,0.0,0.4752475247524752,2.350008487701416,48,101,187
noise_curve,IMG_0262,Harris,ideal_lowpass,3,True,5.0,0.5148514851485149,2.315454363822937,52,101,181
noise_curve,IMG_0262,Harris,ideal_lowpass,3,True,10.0,0.5148514851485149,2.190164089202881,52,101,184
noise_curve,IMG_0262,Harris,ideal_lowpass,3,True,20.0,0.5247524752475248,2.482542037963867,53,101,177
noise_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.5,1.9545223712921143,39,78,154
noise_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.47435897435897434,1.8653079271316528,37,78,157
noise_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.5,2.3794033527374268,39,78,152
noise_curve,IMG_0262,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.5128205128205128,2.561194896697998,40,78,148
noise_curve,IMG_0262,SIFT,ideal_lowpass,3,True,0.0,0.7368421052631579,2.4782201051712036,14,19,89
noise_curve,IMG_0262,SIFT,ideal_lowpass,3,True,5.0,0.7894736842105263,2.7340428829193115,15,19,89
noise_curve,IMG_0262,SIFT,ideal_lowpass,3,True,10.0,0.7368421052631579,2.584184765815735,14,19,90
noise_curve,IMG_0262,SIFT,ideal_lowpass,3,True,20.0,0.6842105263157895,2.755263090133667,13,19,86
noise_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,0.0,0.8918918918918919,2.711859703063965,33,37,57
noise_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,5.0,0.7567567567567568,2.274950623512268,28,37,55
noise_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,10.0,0.7567567567567568,2.5551605224609375,28,37,52
noise_curve,IMG_0262,Sobel,gaussian_lowpass,3,True,20.0,0.7027027027027027,2.804990768432617,26,37,50
noise_curve,IMG_0262,LoG,gaussian_lowpass,3,True,0.0,0.8043478260869565,2.1803507804870605,37,46,110
noise_curve,IMG_0262,LoG,gaussian_lowpass,3,True,5.0,0.8478260869565217,2.1803507804870605,39,46,114
noise_curve,IMG_0262,LoG,gaussian_lowpass,3,True,10.0,0.8260869565217391,2.1604130268096924,38,46,113
noise_curve,IMG_0262,LoG,gaussian_lowpass,3,True,20.0,0.8260869565217391,2.1377925872802734,38,46,121
noise_curve,IMG_0262,Harris,gaussian_lowpass,3,True,0.0,0.7464788732394366,2.169159173965454,53,71,172
noise_curve,IMG_0262,Harris,gaussian_lowpass,3,True,5.0,0.7605633802816901,1.974032998085022,54,71,184
noise_curve,IMG_0262,Harris,gaussian_lowpass,3,True,10.0,0.7746478873239436,1.8538833856582642,55,71,190
noise_curve,IMG_0262,Harris,gaussian_lowpass,3,True,20.0,0.7887323943661971,2.2175467014312744,56,71,192
noise_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.7424242424242424,2.3418962955474854,49,66,150
noise_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.7424242424242424,2.607590436935425,49,66,147
noise_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.7575757575757576,2.2133504152297974,50,66,157
noise_curve,IMG_0262,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.7727272727272727,2.3418962955474854,51,66,161
noise_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,0.0,0.4166666666666667,2.3765411376953125,10,24,62
noise_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,5.0,0.4583333333333333,2.7184572219848633,11,24,63
noise_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,10.0,0.4583333333333333,3.0964035987854004,11,24,63
noise_curve,IMG_0262,SIFT,gaussian_lowpass,3,True,20.0,0.4166666666666667,2.809292435646057,10,24,71
noise_curve,IMG_0262,Sobel,ideal_highpass,3,True,0.0,0.7536231884057971,2.2296626567840576,52,69,169
noise_curve,IMG_0262,Sobel,ideal_highpass,3,True,5.0,0.7536231884057971,2.040120005607605,52,69,167
noise_curve,IMG_0262,Sobel,ideal_highpass,3,True,10.0,0.7536231884057971,2.0486819744110107,52,69,164
noise_curve,IMG_0262,Sobel,ideal_highpass,3,True,20.0,0.782608695652174,2.4439494609832764,54,69,186
noise_curve,IMG_0262,LoG,ideal_highpass,3,True,0.0,0.7079646017699115,2.3321715593338013,80,113,219
noise_curve,IMG_0262,LoG,ideal_highpass,3,True,5.0,0.6902654867256637,2.1542510986328125,78,113,218
noise_curve,IMG_0262,LoG,ideal_highpass,3,True,10.0,0.6902654867256637,2.1228615045547485,78,113,217
noise_curve,IMG_0262,LoG,ideal_highpass,3,True,20.0,0.6548672566371682,2.1177282333374023,74,113,218
noise_curve,IMG_0262,Harris,ideal_highpass,3,True,0.0,0.6727272727272727,2.574040651321411,74,110,218
noise_curve,IMG_0262,Harris,ideal_highpass,3,True,5.0,0.6818181818181818,2.4830563068389893,75,110,218
noise_curve,IMG_0262,Harris,ideal_highpass,3,True,10.0,0.7090909090909091,2.450250506401062,78,110,219
noise_curve,IMG_0262,Harris,ideal_highpass,3,True,20.0,0.6909090909090909,2.9031769037246704,76,110,218
noise_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,0.0,0.6629213483146067,2.563359260559082,59,89,216
noise_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,5.0,0.6853932584269663,2.2126975059509277,61,89,215
noise_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,10.0,0.6966292134831461,2.2687828540802,62,89,218
noise_curve,IMG_0262,Shi-Tomasi,ideal_highpass,3,True,20.0,0.7528089887640449,2.457322120666504,67,89,218
noise_curve,IMG_0262,SIFT,ideal_highpass,3,True,0.0,0.35714285714285715,2.755561947822571,10,28,62
noise_curve,IMG_0262,SIFT,ideal_highpass,3,True,5.0,0.39285714285714285,3.225839376449585,11,28,70
noise_curve,IMG_0262,SIFT,ideal_highpass,3,True,10.0,0.39285714285714285,3.6320443153381348,11,28,62
noise_curve,IMG_0262,SIFT,ideal_highpass,3,True,20.0,0.4642857142857143,3.6651527881622314,13,28,62
noise_curve,IMG_0262,Sobel,gaussian_highpass,3,True,0.0,0.819672131147541,2.046832323074341,50,61,141
noise_curve,IMG_0262,Sobel,gaussian_highpass,3,True,5.0,0.8360655737704918,2.0138285160064697,51,61,145
noise_curve,IMG_0262,Sobel,gaussian_highpass,3,True,10.0,0.819672131147541,2.0442306995391846,50,61,148
noise_curve,IMG_0262,Sobel,gaussian_highpass,3,True,20.0,0.8688524590163934,2.0404233932495117,53,61,185
noise_curve,IMG_0262,LoG,gaussian_highpass,3,True,0.0,0.7142857142857143,2.2410320043563843,80,112,217
noise_curve,IMG_0262,LoG,gaussian_highpass,3,True,5.0,0.7142857142857143,2.427007794380188,80,112,218
noise_curve,IMG_0262,LoG,gaussian_highpass,3,True,10.0,0.7232142857142857,2.2300429344177246,81,112,217
noise_curve,IMG_0262,LoG,gaussian_highpass,3,True,20.0,0.7321428571428571,2.527474284172058,82,112,218
noise_curve,IMG_0262,Harris,gaussian_highpass,3,True,0.0,0.6206896551724138,2.3401901721954346,72,116,217
noise_curve,IMG_0262,Harris,gaussian_highpass,3,True,5.0,0.6293103448275862,2.6332530975341797,73,116,219
noise_curve,IMG_0262,Harris,gaussian_highpass,3,True,10.0,0.6293103448275862,2.497208833694458,73,116,218
noise_curve,IMG_0262,Harris,gaussian_highpass,3,True,20.0,0.6551724137931034,2.7499316930770874,76,116,217
noise_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6947368421052632,2.485404133796692,66,95,217
noise_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.6947368421052632,2.545988440513611,66,95,217
noise_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.6947368421052632,2.4829365015029907,66,95,212
noise_curve,IMG_0262,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.6736842105263158,2.47209095954895,64,95,218
noise_curve,IMG_0262,SIFT,gaussian_highpass,3,True,0.0,0.2608695652173913,2.443002223968506,6,23,61
noise_curve,IMG_0262,SIFT,gaussian_highpass,3,True,5.0,0.30434782608695654,2.1986818313598633,7,23,55
noise_curve,IMG_0262,SIFT,gaussian_highpass,3,True,10.0,0.391304347826087,2.7185463905334473,9,23,53
noise_curve,IMG_0262,SIFT,gaussian_highpass,3,True,20.0,0.43478260869565216,2.7266138792037964,10,23,59
noise_curve,IMG_0263,Sobel,none,3,True,0.0,0.7450980392156863,1.91782945394516,38,51,110
noise_curve,IMG_0263,Sobel,none,3,True,5.0,0.7647058823529411,2.1267645359039307,39,51,114
noise_curve,IMG_0263,Sobel,none,3,True,10.0,0.7843137254901961,2.1641194820404053,40,51,115
noise_curve,IMG_0263,Sobel,none,3,True,20.0,0.8235294117647058,2.240029811859131,42,51,149
noise_curve,IMG_0263,LoG,none,3,True,0.0,0.868421052631579,2.48954975605011,66,76,198
noise_curve,IMG_0263,LoG,none,3,True,5.0,0.868421052631579,2.3196496963500977,66,76,202
noise_curve,IMG_0263,LoG,none,3,True,10.0,0.8552631578947368,2.011732578277588,65,76,208
noise_curve,IMG_0263,LoG,none,3,True,20.0,0.8157894736842105,2.3036850690841675,62,76,217
noise_curve,IMG_0263,Harris,none,3,True,0.0,0.6666666666666666,2.288973808288574,62,93,216
noise_curve,IMG_0263,Harris,none,3,True,5.0,0.6236559139784946,2.4330503940582275,58,93,216
noise_curve,IMG_0263,Harris,none,3,True,10.0,0.6344086021505376,2.7399823665618896,59,93,216
noise_curve,IMG_0263,Harris,none,3,True,20.0,0.6021505376344086,2.8122133016586304,56,93,216
noise_curve,IMG_0263,Shi-Tomasi,none,3,True,0.0,0.6853932584269663,2.2457239627838135,61,89,217
noise_curve,IMG_0263,Shi-Tomasi,none,3,True,5.0,0.6966292134831461,2.312600016593933,62,89,217
noise_curve,IMG_0263,Shi-Tomasi,none,3,True,10.0,0.6741573033707865,2.349188208580017,60,89,217
noise_curve,IMG_0263,Shi-Tomasi,none,3,True,20.0,0.6741573033707865,2.6839170455932617,60,89,217
noise_curve,IMG_0263,SIFT,none,3,True,0.0,0.782608695652174,1.8710936903953552,18,23,91
noise_curve,IMG_0263,SIFT,none,3,True,5.0,0.782608695652174,2.186888575553894,18,23,92
noise_curve,IMG_0263,SIFT,none,3,True,10.0,0.782608695652174,2.5644285678863525,18,23,91
noise_curve,IMG_0263,SIFT,none,3,True,20.0,0.6956521739130435,2.7340047359466553,16,23,88
noise_curve,IMG_0263,Sobel,ideal_lowpass,3,True,0.0,0.7241379310344828,2.84200119972229,21,29,60
noise_curve,IMG_0263,Sobel,ideal_lowpass,3,True,5.0,0.6551724137931034,2.84200119972229,19,29,57
noise_curve,IMG_0263,Sobel,ideal_lowpass,3,True,10.0,0.6551724137931034,3.0615460872650146,19,29,57
noise_curve,IMG_0263,Sobel,ideal_lowpass,3,True,20.0,0.6206896551724138,3.073766827583313,18,29,61
noise_curve,IMG_0263,LoG,ideal_lowpass,3,True,0.0,0.5111111111111111,2.655229091644287,23,45,111
noise_curve,IMG_0263,LoG,ideal_lowpass,3,True,5.0,0.5111111111111111,2.655229091644287,23,45,114
noise_curve,IMG_0263,LoG,ideal_lowpass,3,True,10.0,0.5111111111111111,2.603050470352173,23,45,119
noise_curve,IMG_0263,LoG,ideal_lowpass,3,True,20.0,0.4666666666666667,2.503274917602539,21,45,116
noise_curve,IMG_0263,Harris,ideal_lowpass,3,True,0.0,0.46534653465346537,2.2448418140411377,47,101,174
noise_curve,IMG_0263,Harris,ideal_lowpass,3,True,5.0,0.46534653465346537,2.244779348373413,47,101,170
noise_curve,IMG_0263,Harris,ideal_lowpass,3,True,10.0,0.4752475247524752,2.242236852645874,48,101,171
noise_curve,IMG_0263,Harris,ideal_lowpass,3,True,20.0,0.49504950495049505,2.2992475032806396,50,101,181
noise_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.4805194805194805,2.170652389526367,37,77,148
noise_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.4935064935064935,2.2077471017837524,38,77,146
noise_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.5064935064935064,2.2448418140411377,39,77,149
noise_curve,IMG_0263,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.5324675324675324,2.170652389526367,41,77,161
noise_curve,IMG_0263,SIFT,ideal_lowpass,3,True,0.0,0.7894736842105263,2.4147212505340576,15,19,107
noise_curve,IMG_0263,SIFT,ideal_lowpass,3,True,5.0,0.7894736842105263,2.412086009979248,15,19,104
noise_curve,IMG_0263,SIFT,ideal_lowpass,3,True,10.0,0.7894736842105263,2.410468816757202,15,19,105
noise_curve,IMG_0263,SIFT,ideal_lowpass,3,True,20.0,0.7368421052631579,2.4635356664657593,14,19,105
noise_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,0.0,0.7777777777777778,2.4688819646835327,28,36,54
noise_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,5.0,0.7222222222222222,2.366939425468445,26,36,56
noise_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,10.0,0.75,2.64052414894104,27,36,57
noise_curve,IMG_0263,Sobel,gaussian_lowpass,3,True,20.0,0.8055555555555556,2.7986974716186523,29,36,58
noise_curve,IMG_0263,LoG,gaussian_lowpass,3,True,0.0,0.8478260869565217,2.2099359035491943,39,46,124
noise_curve,IMG_0263,LoG,gaussian_lowpass,3,True,5.0,0.8695652173913043,2.2188971042633057,40,46,119
noise_curve,IMG_0263,LoG,gaussian_lowpass,3,True,10.0,0.8478260869565217,2.5882928371429443,39,46,119
noise_curve,IMG_0263,LoG,gaussian_lowpass,3,True,20.0,0.782608695652174,2.1481674909591675,36,46,122
noise_curve,IMG_0263,Harris,gaussian_lowpass,3,True,0.0,0.8028169014084507,2.2783403396606445,57,71,180
noise_curve,IMG_0263,Harris,gaussian_lowpass,3,True,5.0,0.7746478873239436,2.195371150970459,55,71,174
noise_curve,IMG_0263,Harris,gaussian_lowpass,3,True,10.0,0.8169014084507042,2.2368557453155518,58,71,178
noise_curve,IMG_0263,Harris,gaussian_lowpass,3,True,20.0,0.8028169014084507,2.1876275539398193,57,71,193
noise_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.8307692307692308,2.3933154344558716,54,65,163
noise_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.8307692307692308,2.328102469444275,54,65,159
noise_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.8153846153846154,2.1397242546081543,53,65,161
noise_curve,IMG_0263,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.7692307692307693,2.2611693143844604,50,65,157
noise_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,0.0,0.6666666666666666,2.1849570274353027,16,24,90
noise_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,5.0,0.625,2.037423849105835,15,24,90
noise_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,10.0,0.5833333333333334,2.1945276260375977,14,24,87
noise_curve,IMG_0263,SIFT,gaussian_lowpass,3,True,20.0,0.5833333333333334,2.247894525527954,14,24,91
noise_curve,IMG_0263,Sobel,ideal_highpass,3,True,0.0,0.8676470588235294,1.862585186958313,59,68,189
noise_curve,IMG_0263,Sobel,ideal_highpass,3,True,5.0,0.8676470588235294,2.18729305267334,59,68,189
noise_curve,IMG_0263,Sobel,ideal_highpass,3,True,10.0,0.8529411764705882,2.39343523979187,58,68,189
noise_curve,IMG_0263,Sobel,ideal_highpass,3,True,20.0,0.8088235294117647,2.541303873062134,55,68,208
noise_curve,IMG_0263,LoG,ideal_highpass,3,True,0.0,0.7168141592920354,2.4876301288604736,81,113,216
noise_curve,IMG_0263,LoG,ideal_highpass,3,True,5.0,0.672566371681416,2.4590566158294678,76,113,216
noise_curve,IMG_0263,LoG,ideal_highpass,3,True,10.0,0.6194690265486725,2.47771680355072,70,113,216
noise_curve,IMG_0263,LoG,ideal_highpass,3,True,20.0,0.6194690265486725,2.5329947471618652,70,113,216
noise_curve,IMG_0263,Harris,ideal_highpass,3,True,0.0,0.6727272727272727,2.248732089996338,74,110,218
noise_curve,IMG_0263,Harris,ideal_highpass,3,True,5.0,0.6818181818181818,2.4849770069122314,75,110,218
noise_curve,IMG_0263,Harris,ideal_highpass,3,True,10.0,0.6454545454545455,2.379045248031616,71,110,218
noise_curve,IMG_0263,Harris,ideal_highpass,3,True,20.0,0.6454545454545455,2.3113648891448975,71,110,217
noise_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,0.0,0.6741573033707865,2.2386770248413086,60,89,217
noise_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,5.0,0.7078651685393258,2.5202581882476807,63,89,217
noise_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,10.0,0.7191011235955056,2.4258257150650024,64,89,218
noise_curve,IMG_0263,Shi-Tomasi,ideal_highpass,3,True,20.0,0.6629213483146067,2.0773539543151855,59,89,218
noise_curve,IMG_0263,SIFT,ideal_highpass,3,True,0.0,0.4444444444444444,2.9946001768112183,12,27,89
noise_curve,IMG_0263,SIFT,ideal_highpass,3,True,5.0,0.4074074074074074,3.7856462001800537,11,27,94
noise_curve,IMG_0263,SIFT,ideal_highpass,3,True,10.0,0.48148148148148145,3.0909416675567627,13,27,90
noise_curve,IMG_0263,SIFT,ideal_highpass,3,True,20.0,0.4444444444444444,2.750525712966919,12,27,97
noise_curve,IMG_0263,Sobel,gaussian_highpass,3,True,0.0,0.9,1.9225371479988098,54,60,178
noise_curve,IMG_0263,Sobel,gaussian_highpass,3,True,5.0,0.8833333333333333,2.1435933113098145,53,60,182
