scope,image_id,method,frequency_filter,pyramid_levels,nms,noise_sigma,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
noise_curve,syn_03,LoG,gaussian_lowpass,3,True,10.0,0.36818181818181817,1.7146093845367432,81,220,220
noise_curve,syn_03,LoG,gaussian_lowpass,3,True,20.0,0.36363636363636365,1.6512107253074646,80,220,220
noise_curve,syn_03,Harris,gaussian_lowpass,3,True,0.0,0.7681818181818182,0.9376679062843323,169,220,220
noise_curve,syn_03,Harris,gaussian_lowpass,3,True,5.0,0.7772727272727272,0.9376679062843323,171,220,220
noise_curve,syn_03,Harris,gaussian_lowpass,3,True,10.0,0.7818181818181819,0.9941263794898987,172,220,220
noise_curve,syn_03,Harris,gaussian_lowpass,3,True,20.0,0.7863636363636364,1.0460246801376343,173,220,220
noise_curve,syn_03,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.7636363636363637,0.9674363136291504,168,220,220
noise_curve,syn_03,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.7681818181818182,1.004191517829895,169,220,220
noise_curve,syn_03,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.75,0.9881067872047424,165,220,220
noise_curve,syn_03,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.75,1.0717698335647583,165,220,220
noise_curve,syn_03,SIFT,gaussian_lowpass,3,True,0.0,0.759090909090909,0.44660326838493347,167,220,220
noise_curve,syn_03,SIFT,gaussian_lowpass,3,True,5.0,0.7681818181818182,0.4243272840976715,169,220,220
noise_curve,syn_03,SIFT,gaussian_lowpass,3,True,10.0,0.7636363636363637,0.4262878894805908,168,220,220
noise_curve,syn_03,SIFT,gaussian_lowpass,3,True,20.0,0.7454545454545455,0.510497123003006,164,220,220
noise_curve,syn_03,Sobel,ideal_highpass,3,True,0.0,0.35,2.9341559410095215,77,220,220
noise_curve,syn_03,Sobel,ideal_highpass,3,True,5.0,0.35,2.8842787742614746,77,220,220
noise_curve,syn_03,Sobel,ideal_highpass,3,True,10.0,0.36818181818181817,2.8277814388275146,81,220,220
noise_curve,syn_03,Sobel,ideal_highpass,3,True,20.0,0.37727272727272726,2.865949869155884,83,220,220
noise_curve,syn_03,LoG,ideal_highpass,3,True,0.0,0.37727272727272726,1.058188557624817,83,220,220
noise_curve,syn_03,LoG,ideal_highpass,3,True,5.0,0.39090909090909093,1.036969006061554,86,220,220
noise_curve,syn_03,LoG,ideal_highpass,3,True,10.0,0.34545454545454546,1.0419828295707703,76,220,220
noise_curve,syn_03,LoG,ideal_highpass,3,True,20.0,0.3181818181818182,1.7363961935043335,70,220,220
noise_curve,syn_03,Harris,ideal_highpass,3,True,0.0,0.7136363636363636,1.0266225337982178,157,220,220
noise_curve,syn_03,Harris,ideal_highpass,3,True,5.0,0.6863636363636364,1.2319587469100952,151,220,220
noise_curve,syn_03,Harris,ideal_highpass,3,True,10.0,0.6772727272727272,1.3912612199783325,149,220,220
noise_curve,syn_03,Harris,ideal_highpass,3,True,20.0,0.589041095890411,1.4749821424484253,129,220,219
noise_curve,syn_03,Shi-Tomasi,ideal_highpass,3,True,0.0,0.6681818181818182,1.6007965803146362,147,220,220
noise_curve,syn_03,Shi-Tomasi,ideal_highpass,3,True,5.0,0.6681818181818182,1.5100065469741821,147,220,220
noise_curve,syn_03,Shi-Tomasi,ideal_highpass,3,True,10.0,0.6727272727272727,1.5549501776695251,148,220,220
noise_curve,syn_03,Shi-Tomasi,ideal_highpass,3,True,20.0,0.6090909090909091,1.6547513604164124,134,220,220
noise_curve,syn_03,SIFT,ideal_highpass,3,True,0.0,0.509090909090909,1.733873426914215,112,220,220
noise_curve,syn_03,SIFT,ideal_highpass,3,True,5.0,0.5045454545454545,1.62978196144104,111,220,220
noise_curve,syn_03,SIFT,ideal_highpass,3,True,10.0,0.4681818181818182,1.717488169670105,103,220,220
noise_curve,syn_03,SIFT,ideal_highpass,3,True,20.0,0.3,1.2578803896903992,66,220,220
noise_curve,syn_03,Sobel,gaussian_highpass,3,True,0.0,0.33181818181818185,1.850611686706543,73,220,220
noise_curve,syn_03,Sobel,gaussian_highpass,3,True,5.0,0.32272727272727275,2.4406988620758057,71,220,220
noise_curve,syn_03,Sobel,gaussian_highpass,3,True,10.0,0.3409090909090909,2.087665557861328,75,220,220
noise_curve,syn_03,Sobel,gaussian_highpass,3,True,20.0,0.32727272727272727,2.7654463052749634,72,220,220
noise_curve,syn_03,LoG,gaussian_highpass,3,True,0.0,0.39545454545454545,0.7900553345680237,87,220,220
noise_curve,syn_03,LoG,gaussian_highpass,3,True,5.0,0.36363636363636365,0.9066002368927002,80,220,220
noise_curve,syn_03,LoG,gaussian_highpass,3,True,10.0,0.34545454545454546,1.0332350730895996,76,220,220
noise_curve,syn_03,LoG,gaussian_highpass,3,True,20.0,0.2863636363636364,1.248028039932251,63,220,220
noise_curve,syn_03,Harris,gaussian_highpass,3,True,0.0,0.6181818181818182,1.0877344012260437,136,220,220
noise_curve,syn_03,Harris,gaussian_highpass,3,True,5.0,0.5954545454545455,1.1348986625671387,131,220,220
noise_curve,syn_03,Harris,gaussian_highpass,3,True,10.0,0.6136363636363636,0.9331804513931274,135,220,220
noise_curve,syn_03,Harris,gaussian_highpass,3,True,20.0,0.4977168949771689,1.2319587469100952,109,220,219
noise_curve,syn_03,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6727272727272727,1.205272138118744,148,220,220
noise_curve,syn_03,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.6681818181818182,1.0701764822006226,147,220,220
noise_curve,syn_03,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.6681818181818182,1.0642505884170532,147,220,220
noise_curve,syn_03,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.6227272727272727,1.17255437374115,137,220,220
noise_curve,syn_03,SIFT,gaussian_highpass,3,True,0.0,0.5272727272727272,0.7600386440753937,116,220,220
noise_curve,syn_03,SIFT,gaussian_highpass,3,True,5.0,0.5045454545454545,0.7213268876075745,111,220,220
noise_curve,syn_03,SIFT,gaussian_highpass,3,True,10.0,0.42727272727272725,0.8511004447937012,94,220,220
noise_curve,syn_03,SIFT,gaussian_highpass,3,True,20.0,0.32727272727272727,1.2553595900535583,72,220,220
noise_curve,syn_04,Sobel,none,3,True,0.0,0.08636363636363636,2.146296501159668,19,220,220
noise_curve,syn_04,Sobel,none,3,True,5.0,0.11363636363636363,1.943529486656189,25,220,220
noise_curve,syn_04,Sobel,none,3,True,10.0,0.13636363636363635,2.3149781227111816,30,220,220
noise_curve,syn_04,Sobel,none,3,True,20.0,0.12727272727272726,2.0935007333755493,28,220,220
noise_curve,syn_04,LoG,none,3,True,0.0,0.29545454545454547,0.8453409671783447,65,220,220
noise_curve,syn_04,LoG,none,3,True,5.0,0.24545454545454545,0.9449852108955383,54,220,220
noise_curve,syn_04,LoG,none,3,True,10.0,0.2318181818181818,1.0082107782363892,51,220,220
noise_curve,syn_04,LoG,none,3,True,20.0,0.2,1.0963591933250427,44,220,220
noise_curve,syn_04,Harris,none,3,True,0.0,0.7045454545454546,0.8728578686714172,155,220,220
noise_curve,syn_04,Harris,none,3,True,5.0,0.6590909090909091,0.9110573530197144,145,220,220
noise_curve,syn_04,Harris,none,3,True,10.0,0.4909090909090909,1.230338215827942,108,220,220
noise_curve,syn_04,Harris,none,3,True,20.0,0.2636363636363636,1.7777464389801025,58,220,220
noise_curve,syn_04,Shi-Tomasi,none,3,True,0.0,0.7545454545454545,0.8882051408290863,166,220,220
noise_curve,syn_04,Shi-Tomasi,none,3,True,5.0,0.7272727272727273,0.9595158994197845,160,220,220
noise_curve,syn_04,Shi-Tomasi,none,3,True,10.0,0.7,1.1066476106643677,154,220,220
noise_curve,syn_04,Shi-Tomasi,none,3,True,20.0,0.44545454545454544,1.3020057678222656,98,220,220
noise_curve,syn_04,SIFT,none,3,True,0.0,0.509090909090909,0.5989250540733337,112,220,220
noise_curve,syn_04,SIFT,none,3,True,5.0,0.4909090909090909,0.663415938615799,108,220,220
noise_curve,syn_04,SIFT,none,3,True,10.0,0.35454545454545455,0.7525981962680817,78,220,220
noise_curve,syn_04,SIFT,none,3,True,20.0,0.2590909090909091,0.6753516793251038,57,220,220
noise_curve,syn_04,Sobel,ideal_lowpass,3,True,0.0,0.6545454545454545,1.6516336798667908,144,220,220
noise_curve,syn_04,Sobel,ideal_lowpass,3,True,5.0,0.6045454545454545,1.4702858924865723,133,220,220
noise_curve,syn_04,Sobel,ideal_lowpass,3,True,10.0,0.5909090909090909,1.6493057012557983,130,220,220
noise_curve,syn_04,Sobel,ideal_lowpass,3,True,20.0,0.5272727272727272,1.6519606113433838,116,220,220
noise_curve,syn_04,LoG,ideal_lowpass,3,True,0.0,0.5818181818181818,1.0806238055229187,128,220,220
noise_curve,syn_04,LoG,ideal_lowpass,3,True,5.0,0.5772727272727273,1.2961171865463257,127,220,220
noise_curve,syn_04,LoG,ideal_lowpass,3,True,10.0,0.5681818181818182,1.4045099020004272,125,220,220
noise_curve,syn_04,LoG,ideal_lowpass,3,True,20.0,0.5545454545454546,1.589278757572174,122,220,220
noise_curve,syn_04,Harris,ideal_lowpass,3,True,0.0,0.7136363636363636,1.2056294679641724,157,220,220
noise_curve,syn_04,Harris,ideal_lowpass,3,True,5.0,0.7045454545454546,1.2887426614761353,155,220,220
noise_curve,syn_04,Harris,ideal_lowpass,3,True,10.0,0.6863636363636364,1.2791372537612915,151,220,220
noise_curve,syn_04,Harris,ideal_lowpass,3,True,20.0,0.6545454545454545,1.3068013787269592,144,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.7227272727272728,1.2548038959503174,159,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.7227272727272728,1.2482794523239136,159,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.7272727272727273,1.2662616968154907,160,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.6727272727272727,1.2515416741371155,148,220,220
noise_curve,syn_04,SIFT,ideal_lowpass,3,True,0.0,0.6090909090909091,0.5666178464889526,134,220,220
noise_curve,syn_04,SIFT,ideal_lowpass,3,True,5.0,0.6227272727272727,0.5516486763954163,137,220,220
noise_curve,syn_04,SIFT,ideal_lowpass,3,True,10.0,0.5954545454545455,0.536699116230011,131,220,220
noise_curve,syn_04,SIFT,ideal_lowpass,3,True,20.0,0.5636363636363636,0.6647091507911682,124,220,220
noise_curve,syn_04,Sobel,gaussian_lowpass,3,True,0.0,0.4590909090909091,1.2063827514648438,101,220,220
noise_curve,syn_04,Sobel,gaussian_lowpass,3,True,5.0,0.43636363636363634,1.3547810912132263,96,220,220
noise_curve,syn_04,Sobel,gaussian_lowpass,3,True,10.0,0.41818181818181815,1.4839729070663452,92,220,220
noise_curve,syn_04,Sobel,gaussian_lowpass,3,True,20.0,0.36363636363636365,1.5633618235588074,80,220,220
noise_curve,syn_04,LoG,gaussian_lowpass,3,True,0.0,0.5818181818181818,1.588581383228302,128,220,220
noise_curve,syn_04,LoG,gaussian_lowpass,3,True,5.0,0.5545454545454546,1.5148813128471375,122,220,220
noise_curve,syn_04,LoG,gaussian_lowpass,3,True,10.0,0.5681818181818182,1.6578140258789062,125,220,220
noise_curve,syn_04,LoG,gaussian_lowpass,3,True,20.0,0.5409090909090909,1.664982795715332,119,220,220
noise_curve,syn_04,Harris,gaussian_lowpass,3,True,0.0,0.8363636363636363,0.7990727126598358,184,220,220
noise_curve,syn_04,Harris,gaussian_lowpass,3,True,5.0,0.85,0.787997305393219,187,220,220
noise_curve,syn_04,Harris,gaussian_lowpass,3,True,10.0,0.8454545454545455,0.8532376885414124,186,220,220
noise_curve,syn_04,Harris,gaussian_lowpass,3,True,20.0,0.7909090909090909,0.9310574233531952,174,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.85,0.9125080704689026,187,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.8454545454545455,0.946629136800766,186,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.8409090909090909,0.9540320634841919,185,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.7909090909090909,0.9826119542121887,174,220,220
noise_curve,syn_04,SIFT,gaussian_lowpass,3,True,0.0,0.8363636363636363,0.3446706682443619,184,220,220
noise_curve,syn_04,SIFT,gaussian_lowpass,3,True,5.0,0.8181818181818182,0.43361949920654297,180,220,220
noise_curve,syn_04,SIFT,gaussian_lowpass,3,True,10.0,0.7909090909090909,0.4613467901945114,174,220,220
noise_curve,syn_04,SIFT,gaussian_lowpass,3,True,20.0,0.6772727272727272,0.5255491137504578,149,220,220
noise_curve,syn_04,Sobel,ideal_highpass,3,True,0.0,0.4409090909090909,2.6263890266418457,97,220,220
noise_curve,syn_04,Sobel,ideal_highpass,3,True,5.0,0.4863636363636364,2.436715841293335,107,220,220
noise_curve,syn_04,Sobel,ideal_highpass,3,True,10.0,0.4863636363636364,2.807849168777466,107,220,220
noise_curve,syn_04,Sobel,ideal_highpass,3,True,20.0,0.4636363636363636,2.8209614753723145,102,220,220
noise_curve,syn_04,LoG,ideal_highpass,3,True,0.0,0.5863636363636363,0.7805624604225159,129,220,220
noise_curve,syn_04,LoG,ideal_highpass,3,True,5.0,0.5727272727272728,0.8770344853401184,126,220,220
noise_curve,syn_04,LoG,ideal_highpass,3,True,10.0,0.5272727272727272,0.9503584504127502,116,220,220
noise_curve,syn_04,LoG,ideal_highpass,3,True,20.0,0.41818181818181815,1.7573307156562805,92,220,220
noise_curve,syn_04,Harris,ideal_highpass,3,True,0.0,0.6818181818181818,1.288726270198822,150,220,220
noise_curve,syn_04,Harris,ideal_highpass,3,True,5.0,0.5863636363636363,1.2835239171981812,129,220,220
noise_curve,syn_04,Harris,ideal_highpass,3,True,10.0,0.4590909090909091,1.501522183418274,101,220,220
noise_curve,syn_04,Harris,ideal_highpass,3,True,20.0,0.3090909090909091,2.104830741882324,68,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_highpass,3,True,0.0,0.6636363636363637,1.293947458267212,146,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_highpass,3,True,5.0,0.6590909090909091,1.2400307655334473,145,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_highpass,3,True,10.0,0.6136363636363636,1.6373807191848755,135,220,220
noise_curve,syn_04,Shi-Tomasi,ideal_highpass,3,True,20.0,0.2590909090909091,2.2412660121917725,57,220,220
noise_curve,syn_04,SIFT,ideal_highpass,3,True,0.0,0.5818181818181818,1.265661358833313,128,220,220
noise_curve,syn_04,SIFT,ideal_highpass,3,True,5.0,0.5272727272727272,1.2853233218193054,116,220,220
noise_curve,syn_04,SIFT,ideal_highpass,3,True,10.0,0.4681818181818182,1.415952205657959,103,220,220
noise_curve,syn_04,SIFT,ideal_highpass,3,True,20.0,0.2772727272727273,1.6381983757019043,61,220,220
noise_curve,syn_04,Sobel,gaussian_highpass,3,True,0.0,0.37727272727272726,2.436715841293335,83,220,220
noise_curve,syn_04,Sobel,gaussian_highpass,3,True,5.0,0.36363636363636365,2.043743848800659,80,220,220
noise_curve,syn_04,Sobel,gaussian_highpass,3,True,10.0,0.39090909090909093,2.612342357635498,86,220,220
noise_curve,syn_04,Sobel,gaussian_highpass,3,True,20.0,0.33636363636363636,2.603420376777649,74,220,220
noise_curve,syn_04,LoG,gaussian_highpass,3,True,0.0,0.6318181818181818,0.7990420460700989,139,220,220
noise_curve,syn_04,LoG,gaussian_highpass,3,True,5.0,0.5954545454545455,0.9066208004951477,131,220,220
noise_curve,syn_04,LoG,gaussian_highpass,3,True,10.0,0.5181818181818182,1.1062502264976501,114,220,220
noise_curve,syn_04,LoG,gaussian_highpass,3,True,20.0,0.3181818181818182,1.470059096813202,70,220,220
noise_curve,syn_04,Harris,gaussian_highpass,3,True,0.0,0.6454545454545455,0.9909084737300873,142,220,220
noise_curve,syn_04,Harris,gaussian_highpass,3,True,5.0,0.5636363636363636,1.1634145975112915,124,220,220
noise_curve,syn_04,Harris,gaussian_highpass,3,True,10.0,0.39090909090909093,1.8302737474441528,86,220,220
noise_curve,syn_04,Harris,gaussian_highpass,3,True,20.0,0.2681818181818182,1.905716061592102,59,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.6363636363636364,1.012649416923523,140,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.6227272727272727,1.2400307655334473,137,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.5409090909090909,1.49148428440094,119,220,220
noise_curve,syn_04,Shi-Tomasi,gaussian_highpass,3,True,20.0,0.31363636363636366,1.886833667755127,69,220,220
noise_curve,syn_04,SIFT,gaussian_highpass,3,True,0.0,0.5727272727272728,1.123487949371338,126,220,220
noise_curve,syn_04,SIFT,gaussian_highpass,3,True,5.0,0.5318181818181819,1.256544589996338,117,220,220
noise_curve,syn_04,SIFT,gaussian_highpass,3,True,10.0,0.45,1.486862301826477,99,220,220
noise_curve,syn_04,SIFT,gaussian_highpass,3,True,20.0,0.23636363636363636,1.8169857263565063,52,220,220
noise_curve,syn_05,Sobel,none,3,True,0.0,0.37272727272727274,2.3865848779678345,82,220,220
noise_curve,syn_05,Sobel,none,3,True,5.0,0.33636363636363636,2.510261297225952,74,220,220
noise_curve,syn_05,Sobel,none,3,True,10.0,0.3090909090909091,2.9789942502975464,68,220,220
noise_curve,syn_05,Sobel,none,3,True,20.0,0.2590909090909091,3.189303398132324,57,220,220
noise_curve,syn_05,LoG,none,3,True,0.0,0.6772727272727272,0.5390335321426392,149,220,220
noise_curve,syn_05,LoG,none,3,True,5.0,0.6909090909090909,0.5430964231491089,152,220,220
noise_curve,syn_05,LoG,none,3,True,10.0,0.6590909090909091,0.5432871580123901,145,220,220
noise_curve,syn_05,LoG,none,3,True,20.0,0.5409090909090909,0.6058035492897034,119,220,220
noise_curve,syn_05,Harris,none,3,True,0.0,0.7272727272727273,0.5315681099891663,160,220,220
noise_curve,syn_05,Harris,none,3,True,5.0,0.7227272727272728,0.522930920124054,159,220,220
noise_curve,syn_05,Harris,none,3,True,10.0,0.7136363636363636,0.5424230694770813,157,220,220
noise_curve,syn_05,Harris,none,3,True,20.0,0.6863636363636364,0.6959385275840759,151,220,220
noise_curve,syn_05,Shi-Tomasi,none,3,True,0.0,0.7818181818181819,0.592915415763855,172,220,220
noise_curve,syn_05,Shi-Tomasi,none,3,True,5.0,0.7909090909090909,0.5949212908744812,174,220,220
noise_curve,syn_05,Shi-Tomasi,none,3,True,10.0,0.7818181818181819,0.592915415763855,172,220,220
noise_curve,syn_05,Shi-Tomasi,none,3,True,20.0,0.7681818181818182,0.6882771849632263,169,220,220
noise_curve,syn_05,SIFT,none,3,True,0.0,0.6863636363636364,0.2561236619949341,151,220,220
noise_curve,syn_05,SIFT,none,3,True,5.0,0.6909090909090909,0.276532843708992,152,220,220
noise_curve,syn_05,SIFT,none,3,True,10.0,0.6363636363636364,0.29597999155521393,140,220,220
noise_curve,syn_05,SIFT,none,3,True,20.0,0.4,0.3006904274225235,88,220,220
noise_curve,syn_05,Sobel,ideal_lowpass,3,True,0.0,0.7227272727272728,0.9620365500450134,159,220,220
noise_curve,syn_05,Sobel,ideal_lowpass,3,True,5.0,0.7181818181818181,0.9232364892959595,158,220,220
noise_curve,syn_05,Sobel,ideal_lowpass,3,True,10.0,0.7045454545454546,0.9035637378692627,155,220,220
noise_curve,syn_05,Sobel,ideal_lowpass,3,True,20.0,0.6681818181818182,0.9691340327262878,147,220,220
noise_curve,syn_05,LoG,ideal_lowpass,3,True,0.0,0.6545454545454545,1.1542227864265442,144,220,220
noise_curve,syn_05,LoG,ideal_lowpass,3,True,5.0,0.6636363636363637,1.2650147080421448,146,220,220
noise_curve,syn_05,LoG,ideal_lowpass,3,True,10.0,0.6545454545454545,1.2024478316307068,144,220,220
noise_curve,syn_05,LoG,ideal_lowpass,3,True,20.0,0.65,1.3033559322357178,143,220,220
noise_curve,syn_05,Harris,ideal_lowpass,3,True,0.0,0.8045454545454546,0.7792256474494934,177,220,220
noise_curve,syn_05,Harris,ideal_lowpass,3,True,5.0,0.7909090909090909,0.7681064307689667,174,220,220
noise_curve,syn_05,Harris,ideal_lowpass,3,True,10.0,0.7909090909090909,0.7312130928039551,174,220,220
noise_curve,syn_05,Harris,ideal_lowpass,3,True,20.0,0.7818181818181819,0.7909809648990631,172,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_lowpass,3,True,0.0,0.8,0.770913302898407,176,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_lowpass,3,True,5.0,0.7954545454545454,0.7772567272186279,175,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_lowpass,3,True,10.0,0.7818181818181819,0.7778271436691284,172,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_lowpass,3,True,20.0,0.7727272727272727,0.7869014143943787,170,220,220
noise_curve,syn_05,SIFT,ideal_lowpass,3,True,0.0,0.7772727272727272,0.35688528418540955,171,220,220
noise_curve,syn_05,SIFT,ideal_lowpass,3,True,5.0,0.7909090909090909,0.3737870305776596,174,220,220
noise_curve,syn_05,SIFT,ideal_lowpass,3,True,10.0,0.7863636363636364,0.39432498812675476,173,220,220
noise_curve,syn_05,SIFT,ideal_lowpass,3,True,20.0,0.7363636363636363,0.4215196967124939,162,220,220
noise_curve,syn_05,Sobel,gaussian_lowpass,3,True,0.0,0.42727272727272725,1.2899520993232727,94,220,220
noise_curve,syn_05,Sobel,gaussian_lowpass,3,True,5.0,0.36363636363636365,1.481759488582611,80,220,220
noise_curve,syn_05,Sobel,gaussian_lowpass,3,True,10.0,0.4,1.417523205280304,88,220,220
noise_curve,syn_05,Sobel,gaussian_lowpass,3,True,20.0,0.41363636363636364,1.5857927799224854,91,220,220
noise_curve,syn_05,LoG,gaussian_lowpass,3,True,0.0,0.5727272727272728,1.4749146103858948,126,220,220
noise_curve,syn_05,LoG,gaussian_lowpass,3,True,5.0,0.5181818181818182,1.6565617322921753,114,220,220
noise_curve,syn_05,LoG,gaussian_lowpass,3,True,10.0,0.4954545454545455,1.5888925790786743,109,220,220
noise_curve,syn_05,LoG,gaussian_lowpass,3,True,20.0,0.5227272727272727,1.623642086982727,115,220,220
noise_curve,syn_05,Harris,gaussian_lowpass,3,True,0.0,0.8772727272727273,0.6349597573280334,193,220,220
noise_curve,syn_05,Harris,gaussian_lowpass,3,True,5.0,0.8772727272727273,0.6349597573280334,193,220,220
noise_curve,syn_05,Harris,gaussian_lowpass,3,True,10.0,0.8772727272727273,0.624343991279602,193,220,220
noise_curve,syn_05,Harris,gaussian_lowpass,3,True,20.0,0.8590909090909091,0.6134400963783264,189,220,220
noise_curve,syn_05,Shi-Tomasi,gaussian_lowpass,3,True,0.0,0.8545454545454545,0.6866984665393829,188,220,220
noise_curve,syn_05,Shi-Tomasi,gaussian_lowpass,3,True,5.0,0.8545454545454545,0.634767472743988,188,220,220
noise_curve,syn_05,Shi-Tomasi,gaussian_lowpass,3,True,10.0,0.85,0.6066573262214661,187,220,220
noise_curve,syn_05,Shi-Tomasi,gaussian_lowpass,3,True,20.0,0.8454545454545455,0.6877917945384979,186,220,220
noise_curve,syn_05,SIFT,gaussian_lowpass,3,True,0.0,0.8772727272727273,0.2293039709329605,193,220,220
noise_curve,syn_05,SIFT,gaussian_lowpass,3,True,5.0,0.8681818181818182,0.2628016173839569,191,220,220
noise_curve,syn_05,SIFT,gaussian_lowpass,3,True,10.0,0.8681818181818182,0.27945929765701294,191,220,220
noise_curve,syn_05,SIFT,gaussian_lowpass,3,True,20.0,0.8363636363636363,0.3262656480073929,184,220,220
noise_curve,syn_05,Sobel,ideal_highpass,3,True,0.0,0.6318181818181818,1.0777699947357178,139,220,220
noise_curve,syn_05,Sobel,ideal_highpass,3,True,5.0,0.6045454545454545,1.0603313446044922,133,220,220
noise_curve,syn_05,Sobel,ideal_highpass,3,True,10.0,0.6045454545454545,1.1247490644454956,133,220,220
noise_curve,syn_05,Sobel,ideal_highpass,3,True,20.0,0.5863636363636363,1.4681956768035889,129,220,220
noise_curve,syn_05,LoG,ideal_highpass,3,True,0.0,0.7181818181818181,0.5106873214244843,158,220,220
noise_curve,syn_05,LoG,ideal_highpass,3,True,5.0,0.7181818181818181,0.5209849774837494,158,220,220
noise_curve,syn_05,LoG,ideal_highpass,3,True,10.0,0.7181818181818181,0.5209849774837494,158,220,220
noise_curve,syn_05,LoG,ideal_highpass,3,True,20.0,0.6818181818181818,0.6035858392715454,150,220,220
noise_curve,syn_05,Harris,ideal_highpass,3,True,0.0,0.740909090909091,0.6281997561454773,163,220,220
noise_curve,syn_05,Harris,ideal_highpass,3,True,5.0,0.7181818181818181,0.6132034659385681,158,220,220
noise_curve,syn_05,Harris,ideal_highpass,3,True,10.0,0.7045454545454546,0.6128442287445068,155,220,220
noise_curve,syn_05,Harris,ideal_highpass,3,True,20.0,0.6954545454545454,0.6211121082305908,153,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_highpass,3,True,0.0,0.7727272727272727,0.882785826921463,170,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_highpass,3,True,5.0,0.7863636363636364,0.87646484375,173,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_highpass,3,True,10.0,0.7727272727272727,0.8325278759002686,170,220,220
noise_curve,syn_05,Shi-Tomasi,ideal_highpass,3,True,20.0,0.7545454545454545,0.9302776455879211,166,220,220
noise_curve,syn_05,SIFT,ideal_highpass,3,True,0.0,0.6545454545454545,0.33024224638938904,144,220,220
noise_curve,syn_05,SIFT,ideal_highpass,3,True,5.0,0.6272727272727273,0.28392161428928375,138,220,220
noise_curve,syn_05,SIFT,ideal_highpass,3,True,10.0,0.6,0.3849422484636307,132,220,220
noise_curve,syn_05,SIFT,ideal_highpass,3,True,20.0,0.41818181818181815,0.35218729078769684,92,220,220
noise_curve,syn_05,Sobel,gaussian_highpass,3,True,0.0,0.5681818181818182,1.3555915355682373,125,220,220
noise_curve,syn_05,Sobel,gaussian_highpass,3,True,5.0,0.5318181818181819,1.3549001216888428,117,220,220
noise_curve,syn_05,Sobel,gaussian_highpass,3,True,10.0,0.5045454545454545,2.046612501144409,111,220,220
noise_curve,syn_05,Sobel,gaussian_highpass,3,True,20.0,0.4909090909090909,1.9687811732292175,108,220,220
noise_curve,syn_05,LoG,gaussian_highpass,3,True,0.0,0.7363636363636363,0.4948709160089493,162,220,220
noise_curve,syn_05,LoG,gaussian_highpass,3,True,5.0,0.740909090909091,0.5117268562316895,163,220,220
noise_curve,syn_05,LoG,gaussian_highpass,3,True,10.0,0.7181818181818181,0.5090508460998535,158,220,220
noise_curve,syn_05,LoG,gaussian_highpass,3,True,20.0,0.6454545454545455,0.5614166557788849,142,220,220
noise_curve,syn_05,Harris,gaussian_highpass,3,True,0.0,0.6772727272727272,0.5561826825141907,149,220,220
noise_curve,syn_05,Harris,gaussian_highpass,3,True,5.0,0.6954545454545454,0.5874228477478027,153,220,220
noise_curve,syn_05,Harris,gaussian_highpass,3,True,10.0,0.6909090909090909,0.658441424369812,152,220,220
noise_curve,syn_05,Harris,gaussian_highpass,3,True,20.0,0.6409090909090909,0.7717617750167847,141,220,220
noise_curve,syn_05,Shi-Tomasi,gaussian_highpass,3,True,0.0,0.8045454545454546,0.626361608505249,177,220,220
noise_curve,syn_05,Shi-Tomasi,gaussian_highpass,3,True,5.0,0.8045454545454546,0.644823431968689,177,220,220
noise_curve,syn_05,Shi-Tomasi,gaussian_highpass,3,True,10.0,0.7909090909090909,0.6554336845874786,174,220,220
