scope,image_id,method,frequency_filter,pyramid_levels,nms,image_scale,repeatability,localization_error_px,repeated_points,reference_keypoints,scene_keypoints
scale_curve,syn_01,Harris,gaussian_lowpass,3,True,0.5,0.5432692307692307,2.0945188999176025,113,220,208
scale_curve,syn_01,Harris,gaussian_lowpass,3,True,0.75,0.740909090909091,1.693039059638977,163,220,220
scale_curve,syn_01,Harris,gaussian_lowpass,3,True,1.0,0.8727272727272727,0.6520756483078003,192,220,220
scale_curve,syn_01,Harris,gaussian_lowpass,3,True,1.25,0.7954545454545454,0.6694213151931763,175,220,220
scale_curve,syn_01,Shi-Tomasi,gaussian_lowpass,3,True,0.5,0.5493827160493827,2.0796806812286377,89,220,162
scale_curve,syn_01,Shi-Tomasi,gaussian_lowpass,3,True,0.75,0.6590909090909091,1.427490234375,145,220,220
scale_curve,syn_01,Shi-Tomasi,gaussian_lowpass,3,True,1.0,0.8454545454545455,0.7062069177627563,186,220,220
scale_curve,syn_01,Shi-Tomasi,gaussian_lowpass,3,True,1.25,0.7727272727272727,0.6467595994472504,170,220,220
scale_curve,syn_01,SIFT,gaussian_lowpass,3,True,0.5,0.6181818181818182,1.0569836497306824,136,220,220
scale_curve,syn_01,SIFT,gaussian_lowpass,3,True,0.75,0.6909090909090909,0.7105445563793182,152,220,220
scale_curve,syn_01,SIFT,gaussian_lowpass,3,True,1.0,0.8590909090909091,0.28055471181869507,189,220,220
scale_curve,syn_01,SIFT,gaussian_lowpass,3,True,1.25,0.7863636363636364,0.29952701926231384,173,220,220
scale_curve,syn_01,Sobel,ideal_highpass,3,True,0.5,0.18636363636363637,3.887481927871704,41,220,220
scale_curve,syn_01,Sobel,ideal_highpass,3,True,0.75,0.3181818181818182,3.27519428730011,70,220,220
scale_curve,syn_01,Sobel,ideal_highpass,3,True,1.0,0.5909090909090909,1.429274559020996,130,220,220
scale_curve,syn_01,Sobel,ideal_highpass,3,True,1.25,0.4681818181818182,2.192715644836426,103,220,220
scale_curve,syn_01,LoG,ideal_highpass,3,True,0.5,0.16363636363636364,3.512287974357605,36,220,220
scale_curve,syn_01,LoG,ideal_highpass,3,True,0.75,0.31363636363636366,2.091486692428589,69,220,220
scale_curve,syn_01,LoG,ideal_highpass,3,True,1.0,0.6636363636363637,0.594755232334137,146,220,220
scale_curve,syn_01,LoG,ideal_highpass,3,True,1.25,0.5136363636363637,0.8239017128944397,113,220,220
scale_curve,syn_01,Harris,ideal_highpass,3,True,0.5,0.4863636363636364,1.7501344680786133,107,220,220
scale_curve,syn_01,Harris,ideal_highpass,3,True,0.75,0.6272727272727273,1.2708932757377625,138,220,220
scale_curve,syn_01,Harris,ideal_highpass,3,True,1.0,0.740909090909091,0.5585233569145203,163,220,220
scale_curve,syn_01,Harris,ideal_highpass,3,True,1.25,0.7,0.7494679689407349,154,220,220
scale_curve,syn_01,Shi-Tomasi,ideal_highpass,3,True,0.5,0.6420454545454546,1.5887632369995117,113,220,176
scale_curve,syn_01,Shi-Tomasi,ideal_highpass,3,True,0.75,0.6863636363636364,1.588658094406128,151,220,220
scale_curve,syn_01,Shi-Tomasi,ideal_highpass,3,True,1.0,0.8,0.742210865020752,176,220,220
scale_curve,syn_01,Shi-Tomasi,ideal_highpass,3,True,1.25,0.7136363636363636,1.0410926342010498,157,220,220
scale_curve,syn_01,SIFT,ideal_highpass,3,True,0.5,0.34545454545454546,0.7876012921333313,76,220,220
scale_curve,syn_01,SIFT,ideal_highpass,3,True,0.75,0.4590909090909091,0.9695596098899841,101,220,220
scale_curve,syn_01,SIFT,ideal_highpass,3,True,1.0,0.6409090909090909,0.48987138271331787,141,220,220
scale_curve,syn_01,SIFT,ideal_highpass,3,True,1.25,0.5590909090909091,0.4857024550437927,123,220,220
scale_curve,syn_01,Sobel,gaussian_highpass,3,True,0.5,0.22839506172839505,2.4498369693756104,37,220,162
scale_curve,syn_01,Sobel,gaussian_highpass,3,True,0.75,0.35909090909090907,2.4521098136901855,79,220,220
scale_curve,syn_01,Sobel,gaussian_highpass,3,True,1.0,0.509090909090909,1.6361353993415833,112,220,220
scale_curve,syn_01,Sobel,gaussian_highpass,3,True,1.25,0.5636363636363636,2.058898687362671,124,220,220
scale_curve,syn_01,LoG,gaussian_highpass,3,True,0.5,0.11363636363636363,3.1454429626464844,25,220,220
scale_curve,syn_01,LoG,gaussian_highpass,3,True,0.75,0.36818181818181817,1.1403430700302124,81,220,220
scale_curve,syn_01,LoG,gaussian_highpass,3,True,1.0,0.7181818181818181,0.4973732680082321,158,220,220
scale_curve,syn_01,LoG,gaussian_highpass,3,True,1.25,0.5636363636363636,0.6116581857204437,124,220,220
scale_curve,syn_01,Harris,gaussian_highpass,3,True,0.5,0.38636363636363635,1.8949240446090698,85,220,220
scale_curve,syn_01,Harris,gaussian_highpass,3,True,0.75,0.5727272727272728,1.1125061511993408,126,220,220
scale_curve,syn_01,Harris,gaussian_highpass,3,True,1.0,0.7181818181818181,0.5258958637714386,158,220,220
scale_curve,syn_01,Harris,gaussian_highpass,3,True,1.25,0.6727272727272727,0.7160656750202179,148,220,220
scale_curve,syn_01,Shi-Tomasi,gaussian_highpass,3,True,0.5,0.5838150289017341,1.7235673666000366,101,220,173
scale_curve,syn_01,Shi-Tomasi,gaussian_highpass,3,True,0.75,0.6363636363636364,1.3196704387664795,140,220,220
scale_curve,syn_01,Shi-Tomasi,gaussian_highpass,3,True,1.0,0.7636363636363637,0.6207292973995209,168,220,220
scale_curve,syn_01,Shi-Tomasi,gaussian_highpass,3,True,1.25,0.7318181818181818,1.0268962383270264,161,220,220
scale_curve,syn_01,SIFT,gaussian_highpass,3,True,0.5,0.32272727272727275,1.028681993484497,71,220,220
scale_curve,syn_01,SIFT,gaussian_highpass,3,True,0.75,0.41363636363636364,0.6701798439025879,91,220,220
scale_curve,syn_01,SIFT,gaussian_highpass,3,True,1.0,0.6681818181818182,0.3451002240180969,147,220,220
scale_curve,syn_01,SIFT,gaussian_highpass,3,True,1.25,0.6136363636363636,0.2961362898349762,135,220,220
scale_curve,syn_02,Sobel,none,3,True,0.5,0.1656441717791411,2.9303371906280518,27,220,163
scale_curve,syn_02,Sobel,none,3,True,0.75,0.2681818181818182,2.1656064987182617,59,220,220
scale_curve,syn_02,Sobel,none,3,True,1.0,0.3181818181818182,2.0473564863204956,70,220,220
scale_curve,syn_02,Sobel,none,3,True,1.25,0.20909090909090908,1.8627179861068726,46,220,220
scale_curve,syn_02,LoG,none,3,True,0.5,0.12272727272727273,1.8988916873931885,27,220,220
scale_curve,syn_02,LoG,none,3,True,0.75,0.20909090909090908,0.9656724333763123,46,220,220
scale_curve,syn_02,LoG,none,3,True,1.0,0.6818181818181818,0.5603074729442596,150,220,220
scale_curve,syn_02,LoG,none,3,True,1.25,0.6363636363636364,0.4647514224052429,140,220,220
scale_curve,syn_02,Harris,none,3,True,0.5,0.5023255813953489,1.4450246095657349,108,220,215
scale_curve,syn_02,Harris,none,3,True,0.75,0.7363636363636363,0.8036789000034332,162,220,220
scale_curve,syn_02,Harris,none,3,True,1.0,0.8045454545454546,0.4796711206436157,177,220,220
scale_curve,syn_02,Harris,none,3,True,1.25,0.7363636363636363,0.5403381288051605,162,220,220
scale_curve,syn_02,Shi-Tomasi,none,3,True,0.5,0.612565445026178,1.427006483078003,117,220,191
scale_curve,syn_02,Shi-Tomasi,none,3,True,0.75,0.7545454545454545,0.9716150462627411,166,220,220
scale_curve,syn_02,Shi-Tomasi,none,3,True,1.0,0.8045454545454546,0.6441096663475037,177,220,220
scale_curve,syn_02,Shi-Tomasi,none,3,True,1.25,0.7454545454545455,0.5754839777946472,164,220,220
